TS代码,交易日期,昨收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌额(元),涨跌幅(%),成交量(手),成交额(千元)
510050.SH,20200108,3.062,3.05,3.053,3.024,3.033,-0.029,-0.9471,4421800.42,1343852.756
510050.SH,20200107,3.05,3.056,3.074,3.051,3.062,0.012,0.3934,3964978.44,1213624.513
510050.SH,20200106,3.068,3.053,3.082,3.029,3.05,-0.018,-0.5867,5843985.94,1788059.233
510050.SH,20200103,3.081,3.088,3.09,3.064,3.068,-0.013,-0.4219,3359493.92,1033552.694
510050.SH,20200102,3.058,3.071,3.1,3.07,3.081,0.023,0.7521,5154329.97,1589411.885
